Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Sep-30-2019,27.500,27.600,27.000,27.890,27.300,8000
Sep-27-2019,27.000,26.800,26.630,27.010,26.800,20000
Sep-26-2019,26.630,27.150,27.200,27.200,26.600,36000
Sep-25-2019,27.200,27.500,27.840,27.500,27.200,23000
Sep-24-2019,27.840,27.520,27.600,28.050,27.520,34000
Sep-23-2019,27.600,28.400,28.860,28.450,27.530,109000
Sep-20-2019,28.860,29.000,28.040,29.440,28.500,246000
Sep-19-2019,28.040,27.000,26.710,28.040,27.000,234500
Sep-18-2019,26.710,27.140,26.490,27.250,26.650,74000
Sep-17-2019,27.490,27.000,27.090,27.690,27.000,86000
Sep-16-2019,27.090,27.000,26.750,27.200,27.000,10500
Sep-13-2019,26.750,27.000,27.010,27.000,26.350,55000
Sep-12-2019,27.010,27.000,26.710,27.490,26.800,185500
Sep-11-2019,26.710,26.500,26.850,27.000,26.500,42500
Sep-06-2019,26.850,26.500,26.500,26.850,26.490,42000
Sep-05-2019,26.500,26.950,26.980,26.950,26.500,13500
Sep-04-2019,26.980,26.750,26.580,27.000,26.750,33000
Sep-03-2019,26.580,27.000,26.990,27.500,26.250,47500
Sep-02-2019,26.990,26.200,26.150,26.990,26.000,288000
Aug-30-2019,26.150,25.510,26.260,26.470,24.950,14500
Aug-29-2019,26.260,26.990,27.090,27.000,26.250,35000
Aug-28-2019,27.090,27.000,26.680,27.300,26.750,63000
Aug-27-2019,26.680,27.000,26.680,27.000,26.150,39500
Aug-23-2019,28.030,28.000,28.200,28.750,27.000,307000
Aug-22-2019,28.200,27.500,26.880,28.220,27.300,484000
Aug-21-2019,26.880,26.690,25.620,26.900,26.000,546000
Aug-20-2019,25.620,24.600,24.400,25.620,24.500,428000
Aug-19-2019,24.400,25.000,24.830,26.000,24.000,1000000
Aug-16-2019,24.830,25.800,26.100,25.990,24.800,70500
Aug-09-2019,26.100,26.000,26.000,26.500,25.500,351500
Aug-08-2019,26.000,25.400,26.500,26.000,25.350,4000
Aug-07-2019,26.500,26.000,26.000,26.500,25.750,5500
Aug-06-2019,26.000,26.000,25.810,26.000,26.000,9000
Aug-05-2019,25.810,26.210,26.300,26.700,25.020,19500
Aug-02-2019,26.300,27.810,27.550,27.810,26.210,141000
Aug-01-2019,27.550,27.500,26.760,28.090,26.000,117000
Jul-31-2019,26.760,26.240,25.500,26.770,26.000,366000
Jul-30-2019,25.500,24.500,25.150,26.000,24.500,15500
Jul-29-2019,25.150,24.110,24.750,25.400,23.750,58000
Jul-26-2019,24.750,26.150,26.000,26.150,24.700,146000
Jul-25-2019,26.000,26.000,26.000,26.650,26.000,9500
Jul-24-2019,26.000,27.000,26.930,27.000,26.000,27500
Jul-23-2019,26.930,26.100,27.000,27.000,26.100,32500
Jul-19-2019,27.000,26.150,26.640,27.000,26.000,212000
Jul-18-2019,26.640,27.020,28.000,27.020,26.600,70000
Jul-17-2019,28.000,28.000,28.070,28.000,28.000,2000
Jul-16-2019,28.070,28.500,28.520,28.500,27.250,36500
Jul-15-2019,28.520,28.520,30.010,28.520,28.510,43500
Jul-12-2019,30.010,30.060,31.150,30.060,30.010,3000
Jul-11-2019,31.150,30.100,30.640,31.400,30.100,4000
Jul-09-2019,30.640,31.000,30.540,31.500,29.750,28000
Jul-08-2019,30.540,30.050,31.010,31.450,29.750,5000
Jul-05-2019,31.010,31.400,32.210,31.400,31.010,2000
Jul-04-2019,32.210,33.250,32.780,33.850,32.000,164500
Jul-03-2019,32.780,32.200,31.220,32.780,32.200,137500
Jul-02-2019,31.220,30.860,30.120,31.500,30.500,21500
Jul-01-2019,30.120,30.000,31.150,31.000,30.000,116500
Jun-28-2019,31.150,30.750,30.000,31.200,30.000,21000
Jun-27-2019,30.000,30.000,30.070,30.000,30.000,6500
Jun-26-2019,30.070,30.570,31.650,31.000,30.070,94000
Jun-25-2019,31.650,32.050,32.920,32.110,31.450,77500
Jun-21-2019,34.650,34.650,34.580,34.650,34.650,500
Jun-20-2019,34.580,33.500,34.560,34.950,33.500,21000
Jun-19-2019,34.560,35.400,35.460,35.500,34.510,17000
Jun-18-2019,35.460,36.000,36.760,36.000,35.000,52500
Jun-17-2019,36.760,37.500,37.360,37.500,36.400,15500
Jun-14-2019,37.360,38.000,37.370,38.880,36.000,99500
Jun-13-2019,37.370,37.920,36.120,37.920,37.000,107500
Jun-12-2019,36.120,36.120,34.400,36.120,36.000,192500
Jun-11-2019,34.400,34.450,33.990,34.450,34.400,21500
Jun-03-2019,33.990,35.000,35.080,35.000,33.400,9500
May-30-2019,35.080,36.000,36.040,36.000,35.000,14000
May-29-2019,36.040,35.500,35.380,36.900,35.500,182500
May-28-2019,35.380,36.020,36.910,36.890,35.070,84000
May-27-2019,36.910,35.050,35.910,37.700,35.050,95500
May-24-2019,35.910,36.510,37.800,36.510,35.910,90000
May-23-2019,37.800,38.390,38.170,38.500,37.800,48500
May-22-2019,38.170,37.500,37.490,38.950,36.070,48500
May-21-2019,37.490,38.300,36.860,38.300,35.600,4500
May-20-2019,36.860,35.500,36.810,36.880,35.020,3000
May-17-2019,36.810,36.230,38.130,37.000,36.230,15000
May-16-2019,38.130,38.300,40.020,39.000,38.020,21000
May-15-2019,40.020,39.100,41.000,40.020,39.100,21000
May-14-2019,41.000,38.030,39.760,41.000,38.030,4000
May-10-2019,39.760,37.420,39.000,40.000,37.050,14000
May-09-2019,39.000,40.000,39.500,40.000,39.000,1500
May-08-2019,39.500,38.510,40.000,39.500,38.260,4000
May-07-2019,40.000,40.100,40.000,40.100,40.000,20000
May-06-2019,40.000,40.000,39.800,40.000,40.000,3000
May-03-2019,39.800,40.000,40.170,40.000,39.800,25000
May-02-2019,40.170,41.000,41.580,41.190,39.750,9500
Apr-30-2019,41.580,43.170,43.760,43.170,41.580,68500
Apr-29-2019,43.760,44.500,44.240,44.500,43.610,19500
Apr-26-2019,44.240,45.000,43.500,45.670,44.000,32000
Apr-25-2019,43.500,44.000,44.000,44.000,43.500,3500
Apr-24-2019,44.000,43.500,43.750,44.000,43.500,2500
Apr-23-2019,43.750,43.500,44.200,44.000,42.400,11000
Apr-22-2019,44.200,44.100,45.860,44.200,44.100,2500
Apr-19-2019,45.860,46.100,46.350,46.500,45.500,19500
Apr-18-2019,46.350,45.110,46.900,46.500,45.000,4000
Apr-17-2019,46.900,47.000,47.000,47.000,46.500,2000
Apr-16-2019,47.000,47.550,47.560,47.550,47.000,1500
Apr-15-2019,47.560,45.450,47.500,48.000,45.400,168000
Apr-12-2019,47.500,46.000,46.000,47.500,46.000,4000
Apr-11-2019,46.000,46.000,46.550,46.000,46.000,500
Apr-10-2019,46.550,47.000,46.600,47.000,46.000,3000
Apr-09-2019,46.600,47.000,46.550,47.000,46.500,4000
Apr-05-2019,49.000,49.000,48.500,49.000,49.000,2000
Apr-04-2019,48.500,48.750,49.010,48.750,48.500,1500
Apr-03-2019,49.010,49.000,49.000,49.010,48.900,14000
Apr-02-2019,49.000,49.000,49.010,49.010,48.750,135500
Mar-29-2019,50.500,50.510,50.500,50.510,50.500,3000
Mar-28-2019,50.500,51.000,51.110,51.250,50.500,12500
Mar-27-2019,51.110,51.000,50.500,51.500,51.000,8500
Mar-26-2019,50.500,50.000,50.000,50.530,50.000,13000
Mar-25-2019,50.000,50.300,51.000,50.300,49.600,5500
Mar-22-2019,51.000,51.000,51.490,51.000,51.000,2000
Mar-21-2019,51.490,51.990,51.000,51.490,50.600,247500
Mar-20-2019,51.000,52.450,51.000,51.500,51.000,7500
Mar-19-2019,51.000,51.980,50.610,51.500,51.000,5000
Mar-18-2019,50.610,51.000,51.000,51.000,50.500,48000
Mar-15-2019,51.000,50.600,51.500,51.740,50.010,55500
Mar-14-2019,51.500,51.500,50.630,51.800,51.000,84000
Mar-13-2019,50.630,50.010,50.000,51.400,50.000,74000
Mar-12-2019,50.000,50.000,50.000,50.060,50.000,4000
Mar-11-2019,50.000,50.500,50.100,50.500,50.000,6000
Mar-08-2019,50.100,50.100,50.000,50.100,50.100,500
Mar-07-2019,50.000,50.500,50.500,50.500,49.900,24000
Mar-06-2019,50.500,49.980,49.960,50.500,49.800,43500
Mar-05-2019,49.960,51.000,51.000,51.000,49.950,8500
Mar-01-2019,50.990,50.950,50.750,51.500,50.450,33500
Feb-28-2019,50.750,51.000,50.910,51.000,50.000,17000
Feb-27-2019,50.910,50.020,52.370,51.200,49.760,23000
Feb-26-2019,52.370,54.100,55.120,54.100,52.370,49000
Feb-25-2019,55.120,58.000,58.000,59.000,55.100,165000
Feb-21-2019,58.000,58.000,59.000,58.000,58.000,8000
Feb-20-2019,59.000,56.500,58.000,59.000,56.500,90500
Feb-19-2019,58.000,57.100,57.290,58.010,57.100,84500
Feb-18-2019,57.290,56.000,57.900,58.500,55.990,5000
Feb-15-2019,57.900,0.000,57.900,57.900,57.900,500
Feb-14-2019,57.900,57.900,57.260,57.900,57.900,1000
Feb-13-2019,57.260,59.000,58.590,59.500,57.000,58500
Feb-12-2019,58.590,58.250,57.040,58.750,57.000,103500
Feb-11-2019,57.040,56.250,55.030,57.780,56.250,133000
Feb-08-2019,55.030,55.500,55.040,55.500,55.000,3000
Feb-07-2019,55.040,55.110,56.800,55.990,55.000,4000
Feb-06-2019,56.800,56.000,56.000,57.250,56.000,18500
