Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Apr-23-2018,573.990,574.500,574.900,574.500,573.980,350
Apr-20-2018,574.900,574.900,570.000,574.900,574.900,50
Apr-19-2018,570.000,560.000,556.000,570.000,560.000,950
Apr-17-2018,562.800,565.000,559.150,572.000,560.000,2100
Apr-16-2018,559.150,575.000,578.000,575.000,555.000,2900
Apr-13-2018,578.000,589.980,578.930,589.980,578.000,100
Apr-12-2018,578.930,594.500,570.000,594.500,570.000,2500
Apr-11-2018,570.000,562.000,559.900,570.000,562.000,800
Apr-10-2018,559.900,560.000,557.000,560.000,558.000,700
Apr-06-2018,557.000,557.000,555.170,557.000,557.000,7550
Apr-05-2018,555.170,563.000,550.560,563.000,550.000,3000
Apr-04-2018,550.560,563.970,550.330,563.970,550.000,1350
Apr-03-2018,550.330,560.000,550.680,560.000,545.000,700
Apr-02-2018,550.680,539.500,525.000,551.220,539.500,8550
Mar-30-2018,525.000,525.000,524.950,525.000,525.000,1800
Mar-29-2018,524.950,526.000,527.040,526.000,515.010,6100
Mar-27-2018,527.040,530.100,535.000,530.100,522.500,1750
Mar-26-2018,535.000,540.000,542.000,545.000,535.000,3850
Mar-22-2018,542.000,541.000,545.000,542.000,541.000,300
Mar-21-2018,545.000,550.010,552.590,550.010,545.000,3150
Mar-20-2018,552.590,550.400,566.500,555.500,550.000,5400
