Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Jul-05-2019,167.980,169.000,170.450,170.250,167.300,404400
Jul-04-2019,170.450,177.000,175.880,177.500,168.500,1205300
Jul-03-2019,175.880,172.000,171.880,176.950,172.000,1432800
Jul-02-2019,171.880,171.000,169.680,173.250,169.000,1609200
Jul-01-2019,169.680,172.000,169.630,172.000,169.050,541300
Jun-28-2019,169.630,166.500,166.580,172.430,164.000,1286000
Jun-27-2019,166.580,169.000,168.140,170.950,165.100,1082600
Jun-26-2019,168.140,175.400,172.320,176.500,166.320,1861200
Jun-25-2019,172.320,172.760,172.760,175.750,170.980,711500
Jun-21-2019,178.880,179.510,178.350,181.790,177.990,1009700
Jun-20-2019,178.350,175.000,175.200,181.900,174.210,1787500
Jun-19-2019,175.200,172.010,172.890,178.000,170.730,1673900
Jun-18-2019,172.890,178.300,178.910,181.000,170.610,1185000
Jun-17-2019,178.910,179.010,179.330,183.000,177.000,946000
Jun-14-2019,179.330,180.100,182.210,185.500,177.610,1399000
Jun-13-2019,182.210,177.900,178.550,184.940,176.500,746500
Jun-12-2019,178.550,179.000,179.530,183.380,174.250,1156700
Jun-11-2019,179.530,172.000,178.540,182.000,172.000,1347400
Jun-10-2019,178.540,185.520,187.930,186.000,178.540,823700
Jun-03-2019,192.930,198.240,201.060,200.250,191.200,1037100
May-30-2019,201.060,200.000,194.990,203.940,194.510,3164700
May-29-2019,194.990,187.000,185.710,194.990,187.000,1808200
May-28-2019,185.710,195.000,195.320,195.000,185.560,2001300
May-27-2019,195.320,190.000,188.390,197.800,189.500,2829700
May-24-2019,188.390,184.990,182.830,191.970,182.830,2844200
May-23-2019,182.830,182.830,174.130,182.830,182.830,256900
May-22-2019,174.130,168.400,165.840,174.130,168.400,288300
May-21-2019,165.840,158.000,157.950,165.840,154.000,520600
May-20-2019,157.950,153.010,151.960,159.490,150.000,1191100
May-17-2019,151.960,157.000,159.950,164.900,151.960,789000
May-16-2019,159.950,166.610,166.070,168.000,159.110,382400
May-15-2019,166.070,160.010,159.420,166.980,160.000,514300
May-14-2019,159.420,166.010,167.500,168.900,159.130,1147700
May-13-2019,167.500,179.980,174.680,179.980,166.160,437500
May-10-2019,174.680,179.000,176.840,179.000,173.500,133200
May-09-2019,176.840,176.990,174.080,179.490,170.350,334300
May-08-2019,174.080,179.100,179.490,179.100,172.010,669400
May-07-2019,179.490,183.990,183.020,183.990,177.250,405700
May-06-2019,183.020,187.500,185.740,189.850,182.300,392500
May-03-2019,185.740,190.000,190.040,190.000,185.200,750900
May-02-2019,190.040,195.000,194.230,195.500,190.000,399400
Apr-30-2019,194.230,198.010,199.450,200.690,194.000,386700
Apr-29-2019,199.450,201.200,200.080,203.500,198.500,355600
Apr-26-2019,200.080,201.400,200.770,203.400,199.020,389800
Apr-25-2019,200.770,200.750,200.010,204.800,198.600,415700
Apr-24-2019,200.010,197.010,198.580,204.500,193.150,526700
Apr-23-2019,198.580,203.550,202.870,203.550,196.780,853700
Apr-22-2019,202.870,208.000,207.330,209.500,201.400,232500
Apr-19-2019,207.330,205.100,205.190,211.200,200.600,409600
Apr-18-2019,205.190,207.000,207.780,208.970,203.100,102100
Apr-17-2019,207.780,212.000,211.390,212.250,206.100,263000
Apr-16-2019,211.390,214.750,214.440,214.750,210.000,307000
Apr-15-2019,214.440,213.900,212.940,216.000,210.250,584400
Apr-12-2019,212.940,203.000,203.320,213.480,203.000,699900
Apr-11-2019,203.320,195.000,196.890,204.000,195.000,490300
Apr-10-2019,196.890,202.000,203.770,206.250,195.000,428800
Apr-09-2019,203.770,196.010,197.750,205.950,195.770,410400
Apr-05-2019,203.530,203.990,203.960,205.800,202.000,208600
Apr-04-2019,203.960,207.500,207.320,208.250,202.000,205100
Apr-03-2019,207.320,209.500,207.920,210.000,206.200,311200
Apr-02-2019,207.920,213.950,212.960,214.500,207.300,502600
Mar-29-2019,216.180,214.500,213.640,219.000,212.820,402700
Mar-28-2019,213.640,216.500,215.910,219.500,212.060,529000
Mar-27-2019,215.910,210.990,210.140,216.000,210.490,530200
Mar-26-2019,210.140,212.500,211.940,212.500,209.500,251300
Mar-25-2019,211.940,213.000,212.600,214.000,211.100,260800
